-4.650E-1	-2.241E-1	-2.634E-1	-1.387E-1	-3.260E-1	-2.900E-1	5.051E-2	-1.073E-1	7.421E-2	-1.095E-1	-2.952E-1	-2.608E-1	-1.014E-1	2.255E-1	1.008E-1	-8.940E-2	-1.008E-1	-6.296E-3	1.382E-1	2.235E-1
-1.246E-2	-9.362E-2	-1.387E-1	-9.264E-2	-2.188E-2	-1.603E-2	4.856E-2	-5.044E-2	-2.618E-1	-2.267E-1	-9.329E-2	1.508E-1	-1.141E-1	6.804E-2	1.651E-1	1.485E-1	2.667E-1	1.765E-1	-2.183E-1	4.986E-2
-1.689E-1	-1.842E-1	1.123E-2	1.002E-1	-1.280E-1	-3.611E-1	-1.514E-1	-3.616E-2	-2.592E-1	-5.044E-2	-7.901E-2	4.792E-2	-1.105E-1	-2.173E-1	-2.228E-1	9.531E-2	7.681E-2	-7.219E-2	7.908E-2	1.573E-1
3.053E-1	-7.252E-2	2.021E-1	2.287E-1	9.985E-2	1.015E-1	2.422E-2	-1.309E-1	-1.498E-1	1.171E-1	-1.014E-1	-5.174E-2	-2.738E-1	-3.806E-1	-7.349E-2	-8.745E-2	-1.709E-1	-5.499E-2	-6.505E-2	-1.634E-1
-2.731E-1	-1.881E-1	-1.378E-1	-1.900E-1	-2.783E-1	-3.251E-1	-1.952E-1	-9.621E-2	-4.947E-2	-1.279E-2	1.819E-3	-6.895E-2	-4.720E-2	5.181E-2	1.881E-1	1.557E-1	8.362E-2	6.999E-2	-3.429E-1	-2.027E-1
-6.296E-3	2.974E-2	-2.231E-1	-2.303E-1	-8.777E-2	-8.940E-2	6.707E-2	4.824E-2	8.427E-2	-2.491E-1	-1.527E-1	1.216E-1	2.083E-1	1.513E-2	1.820E-1	1.297E-1	-5.986E-2	-3.939E-1	-2.608E-1	-1.959E-1
-7.382E-2	9.628E-2	1.729E-1	-7.089E-2	-2.575E-1	-2.290E-1	-6.635E-2	2.357E-2	3.818E-2	-1.530E-1	-1.647E-1	-1.052E-2	-1.037E-1	-1.644E-1	-1.546E-1	-1.465E-1	-2.141E-1	-1.506E-2	1.158E-1	-2.345E-1
-4.757E-1	-4.270E-1	-8.583E-2	-1.988E-1	-1.822E-1	-1.485E-1	-6.732E-2	-3.192E-1	-8.615E-2	-2.066E-1	-1.433E-1	-1.293E-1	-1.520E-1	-2.056E-1	-1.066E-1	4.110E-2	2.687E-1	1.787E-1	-1.961E-2	2.065E-2
1.187E-1	2.164E-1	-7.025E-2	-2.318E-2	1.518E-1	1.722E-1	-6.148E-2	-5.077E-2	-1.910E-1	-2.011E-1	-4.528E-4	-7.804E-2	-1.556E-1	1.318E-2	-3.421E-2	-1.928E-2	2.511E-1	3.980E-2	-8.096E-2	-2.079E-1
-1.297E-1	9.466E-2	-2.364E-1	-1.660E-1	-3.322E-1	-1.832E-1	-3.251E-1	-1.407E-1	-2.858E-1	-1.733E-2	1.388E-1	-1.520E-1	-1.615E-1	-1.790E-1	-4.298E-2	1.170E-3	-1.644E-1	1.054E-1	-9.362E-2	-4.915E-2
