5.759E-2	5.576E-2	5.558E-2	6.312E-2	6.815E-2	6.961E-2	6.582E-2	6.445E-2	6.549E-2	7.604E-2	7.558E-2	7.401E-2	7.444E-2	7.690E-2	7.715E-2	7.000E-2	5.989E-2	6.308E-2	6.784E-2	6.419E-2
6.845E-2	6.447E-2	6.337E-2	8.428E-2	9.135E-2	8.489E-2	7.161E-2	6.636E-2	6.912E-2	8.722E-2	9.111E-2	8.063E-2	7.074E-2	7.519E-2	8.233E-2	7.312E-2	6.164E-2	6.250E-2	5.878E-2	5.804E-2
7.169E-2	6.770E-2	6.513E-2	7.452E-2	7.281E-2	6.887E-2	6.324E-2	6.964E-2	7.662E-2	8.703E-2	8.501E-2	6.886E-2	6.294E-2	6.210E-2	6.489E-2	6.435E-2	7.127E-2	7.586E-2	7.659E-2	7.370E-2
6.700E-2	6.206E-2	5.530E-2	5.502E-2	5.568E-2	5.593E-2	5.930E-2	6.865E-2	7.118E-2	7.303E-2	6.753E-2	5.839E-2	5.912E-2	6.070E-2	6.113E-2	6.428E-2	8.566E-2	8.901E-2	7.727E-2	7.228E-2
6.546E-2	6.182E-2	5.896E-2	6.111E-2	6.332E-2	6.453E-2	7.120E-2	7.347E-2	6.574E-2	6.232E-2	5.871E-2	5.487E-2	5.700E-2	6.357E-2	6.071E-2	6.623E-2	8.211E-2	8.122E-2	6.820E-2	7.178E-2
6.152E-2	6.785E-2	7.391E-2	7.534E-2	7.980E-2	7.525E-2	7.912E-2	8.244E-2	6.735E-2	6.418E-2	7.100E-2	7.090E-2	6.368E-2	6.507E-2	6.066E-2	5.934E-2	6.058E-2	6.382E-2	6.197E-2	6.756E-2
6.760E-2	7.133E-2	7.046E-2	7.455E-2	9.004E-2	8.392E-2	7.742E-2	7.679E-2	6.801E-2	6.357E-2	7.200E-2	7.338E-2	6.105E-2	5.975E-2	5.799E-2	5.768E-2	6.078E-2	6.627E-2	6.691E-2	6.610E-2
6.432E-2	6.105E-2	5.994E-2	6.240E-2	6.955E-2	6.838E-2	6.445E-2	6.672E-2	6.662E-2	6.531E-2	6.843E-2	6.713E-2	5.905E-2	5.581E-2	5.347E-2	5.584E-2	6.381E-2	7.158E-2	6.468E-2	5.743E-2
5.709E-2	6.075E-2	6.048E-2	5.808E-2	5.563E-2	5.587E-2	5.678E-2	5.885E-2	6.385E-2	7.194E-2	6.981E-2	6.702E-2	6.340E-2	5.545E-2	5.451E-2	5.570E-2	6.275E-2	6.874E-2	6.202E-2	5.580E-2
6.397E-2	6.240E-2	7.249E-2	7.302E-2	6.333E-2	6.215E-2	6.061E-2	6.383E-2	6.730E-2	6.317E-2	5.905E-2	6.952E-2	6.583E-2	5.519E-2	5.618E-2	5.755E-2	6.595E-2	6.992E-2	6.235E-2	5.772E-2
