4.209E+0	4.394E+0	5.104E+0	5.565E+0	5.538E+0	5.399E+0	5.657E+0	5.554E+0	5.491E+0	5.354E+0	5.129E+0	4.731E+0	4.801E+0	5.181E+0	5.052E+0	4.893E+0	4.322E+0	4.149E+0	4.160E+0	3.915E+0
4.457E+0	4.783E+0	4.964E+0	5.457E+0	5.480E+0	5.421E+0	5.877E+0	5.775E+0	4.947E+0	4.696E+0	4.888E+0	4.639E+0	4.623E+0	4.595E+0	4.508E+0	4.495E+0	4.405E+0	4.262E+0	4.150E+0	4.079E+0
4.468E+0	4.620E+0	4.619E+0	4.791E+0	4.828E+0	4.770E+0	5.202E+0	5.133E+0	4.925E+0	5.199E+0	4.715E+0	4.638E+0	4.833E+0	4.366E+0	4.318E+0	4.259E+0	4.079E+0	4.280E+0	4.475E+0	3.952E+0
4.498E+0	4.593E+0	4.607E+0	4.827E+0	4.908E+0	5.087E+0	5.309E+0	5.247E+0	5.104E+0	4.883E+0	4.756E+0	4.361E+0	4.309E+0	4.503E+0	4.417E+0	4.089E+0	4.173E+0	4.546E+0	4.399E+0	4.089E+0
4.700E+0	4.947E+0	4.883E+0	4.737E+0	4.502E+0	4.879E+0	5.210E+0	5.267E+0	4.979E+0	4.778E+0	4.403E+0	4.504E+0	4.745E+0	4.616E+0	4.036E+0	3.846E+0	3.944E+0	3.938E+0	4.258E+0	4.220E+0
4.611E+0	4.756E+0	4.553E+0	4.539E+0	4.712E+0	4.572E+0	4.795E+0	4.936E+0	5.125E+0	4.896E+0	4.734E+0	4.602E+0	4.736E+0	4.542E+0	4.592E+0	3.962E+0	3.761E+0	3.790E+0	3.753E+0	3.556E+0
4.526E+0	4.412E+0	4.663E+0	4.832E+0	4.728E+0	4.697E+0	4.892E+0	4.902E+0	4.936E+0	5.073E+0	5.139E+0	4.984E+0	4.905E+0	4.323E+0	4.162E+0	4.098E+0	3.943E+0	3.457E+0	3.154E+0	3.485E+0
4.582E+0	4.538E+0	4.351E+0	4.377E+0	4.213E+0	4.258E+0	4.339E+0	4.659E+0	4.646E+0	4.595E+0	4.526E+0	4.968E+0	4.517E+0	4.038E+0	3.843E+0	3.954E+0	3.653E+0	3.338E+0	3.299E+0	3.232E+0
4.310E+0	4.632E+0	4.325E+0	4.267E+0	4.367E+0	4.458E+0	4.248E+0	4.735E+0	4.649E+0	4.614E+0	4.664E+0	4.628E+0	4.473E+0	4.216E+0	3.678E+0	3.607E+0	3.127E+0	3.016E+0	2.832E+0	2.836E+0
4.679E+0	4.556E+0	4.455E+0	4.604E+0	4.154E+0	3.794E+0	4.115E+0	4.662E+0	4.756E+0	4.588E+0	4.667E+0	4.394E+0	4.204E+0	3.707E+0	3.425E+0	3.159E+0	2.850E+0	2.845E+0	2.943E+0	2.946E+0
4.023E+0	4.220E+0	3.899E+0	3.847E+0	4.206E+0	4.117E+0	4.181E+0	4.857E+0	4.879E+0	4.707E+0	4.527E+0	4.866E+0	4.593E+0	4.208E+0	3.703E+0	3.155E+0	3.183E+0	3.305E+0	3.484E+0	3.327E+0
3.642E+0	3.606E+0	3.614E+0	3.656E+0	3.658E+0	3.706E+0	3.815E+0	4.357E+0	4.422E+0	4.291E+0	4.243E+0	4.764E+0	4.881E+0	4.588E+0	4.223E+0	3.832E+0	3.933E+0	3.199E+0	2.934E+0	2.981E+0
4.030E+0	3.916E+0	3.696E+0	3.476E+0	3.603E+0	3.630E+0	3.710E+0	3.748E+0	3.971E+0	4.495E+0	4.527E+0	4.313E+0	4.162E+0	3.909E+0	3.753E+0	3.197E+0	3.235E+0	3.242E+0	2.861E+0	2.161E+0
3.871E+0	3.937E+0	3.601E+0	3.376E+0	3.249E+0	3.286E+0	3.734E+0	3.775E+0	3.791E+0	4.017E+0	4.021E+0	4.145E+0	4.211E+0	4.067E+0	3.683E+0	3.387E+0	3.531E+0	2.735E+0	2.207E+0	2.484E+0
3.370E+0	3.248E+0	3.242E+0	3.491E+0	3.727E+0	3.842E+0	3.533E+0	3.404E+0	3.319E+0	3.278E+0	3.484E+0	3.750E+0	3.993E+0	3.559E+0	3.228E+0	3.000E+0	3.238E+0	3.071E+0	2.487E+0	1.894E+0
3.661E+0	4.118E+0	3.548E+0	3.631E+0	3.564E+0	3.778E+0	3.755E+0	3.506E+0	3.127E+0	2.966E+0	3.137E+0	3.176E+0	3.266E+0	3.055E+0	2.943E+0	2.848E+0	2.605E+0	2.497E+0	2.046E+0	1.877E+0
3.237E+0	3.353E+0	3.504E+0	3.559E+0	3.665E+0	3.410E+0	3.090E+0	2.914E+0	2.879E+0	3.374E+0	3.227E+0	3.203E+0	3.121E+0	3.090E+0	2.879E+0	2.656E+0	2.541E+0	2.308E+0	2.331E+0	2.162E+0
3.517E+0	4.070E+0	3.846E+0	3.817E+0	3.414E+0	3.079E+0	2.849E+0	2.596E+0	2.832E+0	3.102E+0	3.181E+0	3.040E+0	3.085E+0	3.262E+0	3.106E+0	2.571E+0	2.741E+0	2.958E+0	2.604E+0	2.295E+0
3.395E+0	3.274E+0	3.431E+0	3.264E+0	3.193E+0	3.217E+0	3.177E+0	2.826E+0	3.018E+0	3.269E+0	2.758E+0	2.995E+0	2.925E+0	2.882E+0	2.636E+0	2.577E+0	2.264E+0	2.025E+0	2.036E+0	1.814E+0
2.747E+0	3.034E+0	3.164E+0	3.378E+0	3.330E+0	2.921E+0	2.858E+0	3.171E+0	2.988E+0	2.727E+0	2.516E+0	2.755E+0	3.072E+0	3.306E+0	2.881E+0	2.725E+0	2.772E+0	2.308E+0	2.163E+0	1.698E+0
