2.070E-1	1.981E-1	2.064E-1	2.164E-1	2.120E-1	1.990E-1	1.920E-1	1.927E-1	2.114E-1	2.215E-1	2.085E-1	1.995E-1	2.017E-1	2.146E-1	2.100E-1	2.002E-1	2.067E-1	2.113E-1	2.124E-1	2.147E-1
1.984E-1	1.928E-1	2.038E-1	2.102E-1	2.075E-1	1.970E-1	2.038E-1	2.137E-1	2.223E-1	2.256E-1	2.125E-1	1.976E-1	1.933E-1	1.980E-1	1.985E-1	2.134E-1	2.334E-1	2.296E-1	2.223E-1	2.114E-1
1.973E-1	1.966E-1	2.018E-1	2.050E-1	1.993E-1	1.945E-1	2.067E-1	2.120E-1	2.065E-1	2.006E-1	2.013E-1	2.013E-1	2.020E-1	2.022E-1	2.043E-1	2.309E-1	2.358E-1	2.147E-1	2.107E-1	2.093E-1
2.007E-1	2.002E-1	1.985E-1	1.957E-1	1.927E-1	1.939E-1	1.954E-1	1.939E-1	1.930E-1	1.932E-1	1.976E-1	2.051E-1	2.094E-1	2.097E-1	2.058E-1	2.144E-1	2.165E-1	2.051E-1	2.020E-1	2.104E-1
2.110E-1	2.072E-1	1.993E-1	1.986E-1	2.006E-1	1.981E-1	2.039E-1	2.017E-1	1.984E-1	2.115E-1	2.129E-1	2.084E-1	2.046E-1	2.020E-1	2.009E-1	2.016E-1	2.031E-1	2.025E-1	2.032E-1	2.052E-1
2.126E-1	2.132E-1	2.154E-1	2.194E-1	2.164E-1	2.057E-1	2.055E-1	2.013E-1	2.072E-1	2.179E-1	2.077E-1	2.003E-1	2.007E-1	1.970E-1	2.076E-1	2.094E-1	2.083E-1	2.199E-1	2.168E-1	2.123E-1
1.982E-1	2.048E-1	2.146E-1	2.193E-1	2.140E-1	2.080E-1	1.971E-1	2.009E-1	2.183E-1	2.194E-1	2.027E-1	1.958E-1	2.059E-1	2.006E-1	2.033E-1	2.044E-1	2.085E-1	2.269E-1	2.161E-1	2.051E-1
2.060E-1	2.022E-1	2.051E-1	2.070E-1	2.017E-1	1.984E-1	1.941E-1	1.975E-1	2.120E-1	2.150E-1	2.062E-1	1.982E-1	2.033E-1	2.024E-1	1.969E-1	1.972E-1	2.135E-1	2.235E-1	2.133E-1	2.005E-1
2.025E-1	2.026E-1	2.130E-1	2.053E-1	2.095E-1	2.081E-1	1.973E-1	1.984E-1	2.013E-1	2.040E-1	2.109E-1	2.079E-1	2.013E-1	2.088E-1	2.023E-1	2.006E-1	2.245E-1	2.284E-1	2.121E-1	2.049E-1
1.949E-1	2.027E-1	2.039E-1	2.035E-1	2.264E-1	2.227E-1	2.032E-1	1.965E-1	2.049E-1	2.203E-1	2.259E-1	2.161E-1	2.072E-1	2.189E-1	2.158E-1	2.116E-1	2.242E-1	2.288E-1	2.190E-1	2.135E-1
2.130E-1	2.169E-1	2.059E-1	2.050E-1	2.190E-1	2.114E-1	2.026E-1	2.039E-1	2.125E-1	2.137E-1	2.084E-1	2.054E-1	2.123E-1	2.265E-1	2.256E-1	2.124E-1	2.069E-1	2.147E-1	2.091E-1	2.105E-1
2.082E-1	2.108E-1	2.045E-1	1.987E-1	2.014E-1	2.034E-1	2.037E-1	2.188E-1	2.158E-1	2.025E-1	2.005E-1	2.034E-1	2.196E-1	2.309E-1	2.314E-1	2.201E-1	2.056E-1	2.020E-1	2.076E-1	2.264E-1
2.025E-1	2.102E-1	2.007E-1	2.011E-1	2.070E-1	2.100E-1	2.124E-1	2.304E-1	2.233E-1	2.069E-1	2.119E-1	2.161E-1	2.100E-1	2.116E-1	2.226E-1	2.122E-1	1.988E-1	1.992E-1	2.174E-1	2.344E-1
1.994E-1	2.013E-1	2.135E-1	2.234E-1	2.094E-1	2.064E-1	2.124E-1	2.184E-1	2.318E-1	2.210E-1	2.114E-1	2.131E-1	2.064E-1	2.015E-1	2.127E-1	2.068E-1	2.068E-1	2.100E-1	2.201E-1	2.282E-1
1.964E-1	2.001E-1	2.159E-1	2.114E-1	1.992E-1	2.020E-1	2.031E-1	2.075E-1	2.220E-1	2.198E-1	2.071E-1	2.019E-1	2.075E-1	2.050E-1	2.066E-1	2.069E-1	2.111E-1	2.202E-1	2.195E-1	2.228E-1
1.976E-1	1.977E-1	1.997E-1	1.968E-1	1.951E-1	1.963E-1	1.996E-1	2.008E-1	2.063E-1	2.177E-1	2.094E-1	1.988E-1	2.055E-1	2.049E-1	2.006E-1	2.044E-1	2.114E-1	2.249E-1	2.331E-1	2.300E-1
2.047E-1	2.028E-1	1.975E-1	1.977E-1	2.001E-1	2.057E-1	2.057E-1	1.958E-1	1.950E-1	2.011E-1	1.982E-1	1.928E-1	1.951E-1	1.966E-1	2.008E-1	2.076E-1	2.093E-1	2.116E-1	2.207E-1	2.293E-1
2.178E-1	2.161E-1	1.976E-1	1.957E-1	2.000E-1	2.023E-1	2.068E-1	2.038E-1	2.017E-1	2.022E-1	1.935E-1	1.932E-1	1.954E-1	1.941E-1	2.010E-1	2.083E-1	2.107E-1	2.042E-1	1.987E-1	2.146E-1
2.121E-1	2.141E-1	2.022E-1	1.937E-1	1.944E-1	2.007E-1	2.125E-1	2.173E-1	2.136E-1	2.098E-1	2.000E-1	2.101E-1	2.158E-1	2.094E-1	2.046E-1	1.981E-1	1.985E-1	2.029E-1	2.023E-1	2.196E-1
2.155E-1	2.087E-1	1.931E-1	1.915E-1	1.992E-1	2.058E-1	2.068E-1	1.972E-1	1.918E-1	1.991E-1	2.016E-1	2.047E-1	2.055E-1	2.115E-1	2.129E-1	2.001E-1	1.978E-1	2.137E-1	2.219E-1	2.185E-1
