-1.079E-1	-2.118E-1	-2.416E-1	-2.494E-1	-2.215E-1	-1.835E-1	-1.803E-1	-1.465E-1	-1.783E-1	-2.173E-1	-1.676E-1	-1.225E-1	-1.621E-1	-1.722E-1	-1.361E-1	-1.508E-1	-1.576E-1	-1.209E-1	-1.751E-1	-1.764E-1
-3.186E-1	-2.861E-1	-2.173E-1	-1.556E-1	-2.647E-1	-2.933E-1	-2.105E-1	-1.735E-1	-1.170E-1	-1.569E-1	-2.696E-1	-2.089E-1	-2.043E-1	-1.715E-1	-1.907E-1	-2.270E-1	-1.443E-1	-1.144E-1	-1.407E-1	-1.053E-1
-2.283E-1	-2.186E-1	-1.530E-1	-1.517E-1	-1.744E-1	-2.374E-1	-1.663E-1	-1.787E-1	-2.089E-1	-1.871E-1	-2.306E-1	-2.358E-1	-1.777E-1	-1.277E-1	-2.092E-1	-1.998E-1	-1.748E-1	-1.852E-1	-1.780E-1	-1.387E-1
-2.465E-1	-1.868E-1	-1.913E-1	-1.923E-1	-1.654E-1	-1.546E-1	-2.001E-1	-2.371E-1	-1.556E-1	-1.391E-1	-7.154E-2	-9.264E-2	-1.128E-1	-1.128E-1	-1.089E-1	-1.368E-1	-1.946E-1	-1.199E-1	-1.959E-1	-2.631E-1
-2.887E-1	-2.660E-1	-2.653E-1	-2.001E-1	-1.196E-1	-1.936E-1	-1.511E-1	-1.787E-1	-1.472E-1	-1.280E-1	-1.693E-1	-1.637E-1	-1.576E-1	-1.748E-1	-1.274E-1	-1.254E-1	-1.930E-1	-2.040E-1	-2.027E-1	-1.696E-1
-2.257E-1	-2.144E-1	-2.449E-1	-3.121E-1	-2.637E-1	-2.040E-1	-2.345E-1	-2.377E-1	-2.102E-1	-1.936E-1	-1.475E-1	-1.514E-1	-1.326E-1	-1.546E-1	-1.559E-1	-1.559E-1	-1.141E-1	-1.394E-1	-1.780E-1	-1.378E-1
-2.410E-1	-2.670E-1	-2.699E-1	-1.787E-1	-2.173E-1	-2.611E-1	-2.296E-1	-1.569E-1	-1.796E-1	-1.621E-1	-1.491E-1	-1.621E-1	-2.134E-1	-1.709E-1	-1.852E-1	-1.387E-1	-1.391E-1	-1.472E-1	-2.134E-1	-2.371E-1
-1.731E-1	-1.339E-1	-1.491E-1	-1.715E-1	-1.621E-1	-1.050E-1	-1.212E-1	-1.949E-1	-2.261E-1	-3.062E-1	-2.757E-1	-1.676E-1	-1.339E-1	-1.024E-1	-1.316E-1	-1.358E-1	-1.955E-1	-2.481E-1	-2.001E-1	-1.417E-1
-1.767E-1	-1.907E-1	-2.056E-1	-2.095E-1	-1.660E-1	-1.602E-1	-1.400E-1	-1.355E-1	-9.135E-2	-1.238E-1	-1.968E-1	-1.433E-1	-1.475E-1	-1.559E-1	-1.910E-1	-1.835E-1	-1.907E-1	-1.764E-1	-1.465E-1	-1.595E-1
-1.913E-1	-1.667E-1	-1.735E-1	-1.832E-1	-2.179E-1	-2.332E-1	-1.488E-1	-1.533E-1	-2.179E-1	-2.400E-1	-1.930E-1	-1.780E-1	-1.887E-1	-2.465E-1	-2.011E-1	-1.504E-1	-1.186E-1	-1.754E-1	-2.033E-1	-2.137E-1
-2.111E-1	-2.270E-1	-2.160E-1	-2.387E-1	-2.290E-1	-2.640E-1	-2.696E-1	-2.254E-1	-2.300E-1	-2.144E-1	-2.202E-1	-2.491E-1	-2.601E-1	-2.335E-1	-1.904E-1	-1.365E-1	-1.787E-1	-1.790E-1	-1.498E-1	-2.170E-1
-1.861E-1	-2.098E-1	-1.868E-1	-2.413E-1	-2.981E-1	-2.738E-1	-1.917E-1	-2.709E-1	-2.030E-1	-1.358E-1	-2.089E-1	-2.816E-1	-2.121E-1	-1.602E-1	-1.994E-1	-2.786E-1	-2.283E-1	-1.897E-1	-1.348E-1	-9.459E-2
-2.046E-1	-2.524E-1	-2.501E-1	-1.871E-1	-1.754E-1	-1.975E-1	-1.985E-1	-1.744E-1	-1.680E-1	-2.384E-1	-2.274E-1	-2.205E-1	-1.800E-1	-1.819E-1	-2.799E-1	-2.913E-1	-1.952E-1	-1.384E-1	-1.478E-1	-1.124E-1
-1.297E-1	-1.592E-1	-2.046E-1	-2.770E-1	-2.429E-1	-1.800E-1	-2.598E-1	-2.309E-1	-2.403E-1	-3.189E-1	-2.326E-1	-2.611E-1	-2.280E-1	-1.608E-1	-1.764E-1	-1.232E-1	-1.060E-1	-1.439E-1	-1.261E-1	-1.585E-1
